"X","antibiotic","sign","value","phenotype","measurement","organism","platform","standard","database","id","organism_name","sign_value","mic_value","old_phenotype"
91791,"aztreonam","==","2","S","mg/L","Escherichia coli strain URMC_69","","CLSI","BV BRC","GCA_004566775.1","Escherichia coli","==2",2,"S"
91807,"aztreonam",">=","64","R","mg/L","Escherichia coli strain URMC_17","","CLSI","BV BRC","GCA_004568145.1","Escherichia coli",">=64",64,"R"
91961,"aztreonam","==","16","R","mg/L","Escherichia coli strain M17","VITEK 2","CLSI","BV BRC","SRR2544775","Escherichia coli","==16",16,"R"
91973,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_108","","CLSI","BV BRC","GCA_004569695.1","Escherichia coli","==16",16,"R"
92012,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_57","","CLSI","BV BRC","GCA_004566955.1","Escherichia coli","==16",16,"R"
92043,"aztreonam","==","16","R","mg/L","Escherichia coli strain 81009","","EUCAST","BV BRC","GCA_002157245.1","Escherichia coli","==16",16,"R"
92060,"aztreonam",">","64","R","mg/L","Escherichia coli strain AR_0151","","CLSI","BV BRC","GCA_002180215.1","Escherichia coli",">64",128,"R"
92065,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV684","","eucast","BV BRC","ERR2580169","Escherichia coli","<=1",1,"S"
92117,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV704","","eucast","BV BRC","ERR2580170","Escherichia coli","<=1",1,"S"
92202,"aztreonam","==","16","R","mg/L","Escherichia coli strain M3","VITEK 2","CLSI","BV BRC","SRR2449109","Escherichia coli","==16",16,"R"
92208,"aztreonam","==","4","S","mg/L","Escherichia coli strain URMC_2","","CLSI","BV BRC","GCA_004567805.1","Escherichia coli","==4",4,"S"
92258,"aztreonam",">","64","R","mg/L","Escherichia coli strain AR_0128","","CLSI","BV BRC","GCA_002180275.1","Escherichia coli",">64",128,"R"
92278,"aztreonam",">","256","R","mg/L","Escherichia coli strain CCUG 70745","E-test","EUCAST","BV BRC","GCA_003194265.1","Escherichia coli",">256",512,"R"
92296,"aztreonam","<","2","S","mg/L","Escherichia coli strain MUGSI_245","","CLSI","BV BRC","SRR4017886","Escherichia coli","<2",1,"S"
92384,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_132","","CLSI","BV BRC","SRR4017838","Escherichia coli",">64",128,"R"
92391,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_63","","CLSI","BV BRC","GCA_004567535.1","Escherichia coli","==16",16,"R"
92432,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_244","","CLSI","BV BRC","SRR4017905","Escherichia coli",">64",128,"R"
92494,"aztreonam","==","16","R","mg/L","Escherichia coli strain M16","VITEK 2","CLSI","BV BRC","SRR2544774","Escherichia coli","==16",16,"R"
92570,"aztreonam","<","2","S","mg/L","Escherichia coli strain MUGSI_274","","CLSI","BV BRC","SRR3982215","Escherichia coli","<2",1,"S"
92575,"aztreonam",">=","64","R","mg/L","Escherichia coli strain URMC_30","","CLSI","BV BRC","GCA_004567225.1","Escherichia coli",">=64",64,"R"
92579,"aztreonam","==","16","R","mg/L","Escherichia coli strain M10","VITEK 2","CLSI","BV BRC","SRR2449248","Escherichia coli","==16",16,"R"
92624,"aztreonam","==","2","S","mg/L","Escherichia coli strain URMC_87","","CLSI","BV BRC","GCA_004566465.1","Escherichia coli","==2",2,"S"
92770,"aztreonam","<=","2","S","mg/L","Escherichia coli strain FDA-CDC-AR_0020","","CLSI","BV BRC","SRR4025843","Escherichia coli","<=2",2,"S"
92865,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M50","VITEK 2","CLSI","BV BRC","SRR3588896","Escherichia coli",">=64",64,"R"
92928,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_62","","CLSI","BV BRC","GCA_004566865.1","Escherichia coli","==16",16,"R"
92961,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M29","VITEK 2","CLSI","BV BRC","SRR3345827","Escherichia coli",">=64",64,"R"
92985,"aztreonam","==","32","R","mg/L","Escherichia coli SMG010F1","","EUCAST","BV BRC","GCA_022758385.1","Escherichia coli","==32",32,"R"
93025,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_292","","CLSI","BV BRC","SRR3996259","Escherichia coli",">64",128,"R"
93027,"aztreonam","==","16","R","mg/L","Escherichia coli strain M9","VITEK 2","CLSI","BV BRC","SRR2449204","Escherichia coli","==16",16,"R"
93029,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV222","","eucast","BV BRC","ERR2580156","Escherichia coli","<=1",1,"S"
93091,"aztreonam","==","16","R","mg/L","Escherichia coli strain AR_0058","","CLSI","BV BRC","GCA_002180195.1","Escherichia coli","==16",16,"R"
93196,"aztreonam",">","16","R","mg/L","Escherichia coli OSUCMP42NDM","Sensititre","CLSI","BV BRC","GCA_020985225.1","Escherichia coli",">16",32,"R"
93327,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_162","","CLSI","BV BRC","SRR4065703","Escherichia coli",">64",128,"R"
93369,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_77","","CLSI","BV BRC","GCA_004566665.1","Escherichia coli","==16",16,"R"
93510,"aztreonam","==","64","R","mg/L","Escherichia coli SMG008F2","","EUCAST","BV BRC","GCA_022694385.1","Escherichia coli","==64",64,"R"
93683,"aztreonam","==","16","R","mg/L","Escherichia coli strain F1-8-ERB4","VITEK 2","EUCAST","BV BRC","GCF_900092915.1","Escherichia coli","==16",16,"R"
93792,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV727","","eucast","BV BRC","ERR2580171","Escherichia coli","<=1",1,"S"
93824,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV665","","eucast","BV BRC","ERR2580168","Escherichia coli","<=1",1,"S"
93852,"aztreonam","<=","2","S","mg/L","Escherichia coli strain AR_0077","","CLSI","BV BRC","GCA_002948655.1","Escherichia coli","<=2",2,"S"
93997,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_249","","CLSI","BV BRC","SRR4017900","Escherichia coli",">64",128,"R"
94007,"aztreonam",">=","64","R","mg/L","Escherichia coli strain URMC_66","","CLSI","BV BRC","GCA_004567505.1","Escherichia coli",">=64",64,"R"
94141,"aztreonam","<=","2","S","mg/L","Escherichia coli strain AR_0378","","CLSI","BV BRC","GCA_003075555.1","Escherichia coli","<=2",2,"S"
94201,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_8","","CLSI","BV BRC","GCA_004566575.1","Escherichia coli","==16",16,"R"
94374,"aztreonam","<=","1","S","mg/L","Escherichia coli strain M35","VITEK 2","CLSI","BV BRC","SRR3345833","Escherichia coli","<=1",1,"S"
94384,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M53","VITEK 2","CLSI","BV BRC","SRR3932429","Escherichia coli",">=64",64,"R"
94392,"aztreonam",">","16","R","mg/L","Escherichia coli strain ENV225","","eucast","BV BRC","ERR2580157","Escherichia coli",">16",32,"R"
94416,"aztreonam","<","2","S","mg/L","Escherichia coli strain MUGSI_206","","CLSI","BV BRC","SRR4065650","Escherichia coli","<2",1,"S"
94418,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_226","","CLSI","BV BRC","SRR4017926","Escherichia coli",">64",128,"R"
94590,"aztreonam","==","4","S","mg/L","Escherichia coli strain URMC_91","","CLSI","BV BRC","GCA_004567375.1","Escherichia coli","==4",4,"S"
94688,"aztreonam","==","64","R","mg/L","Escherichia coli strain URMC_31","","CLSI","BV BRC","GCA_004567185.1","Escherichia coli","==64",64,"R"
94711,"aztreonam",">=","64","R","mg/L","Escherichia coli strain URMC_24","","CLSI","BV BRC","GCA_004567285.1","Escherichia coli",">=64",64,"R"
94802,"aztreonam","==","16","R","mg/L","Escherichia coli strain M1","VITEK 2","CLSI","BV BRC","SRR2449036","Escherichia coli","==16",16,"R"
95031,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M31","VITEK 2","CLSI","BV BRC","SRR3345829","Escherichia coli",">=64",64,"R"
95113,"aztreonam",">","32","R","mg/L","Escherichia coli strain MUGSI_179","","CLSI","BV BRC","SRR4017814","Escherichia coli",">32",64,"R"
95320,"aztreonam","==","4","S","mg/L","Escherichia coli strain URMC_52","","CLSI","BV BRC","GCA_004567055.1","Escherichia coli","==4",4,"S"
95334,"aztreonam","==","4","S","mg/L","Escherichia coli strain M25","VITEK 2","CLSI","BV BRC","SRR2927306","Escherichia coli","==4",4,"S"
95382,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV663","","eucast","BV BRC","ERR2580167","Escherichia coli","<=1",1,"S"
95442,"aztreonam","==","2","S","mg/L","Escherichia coli strain URMC_22","","CLSI","BV BRC","GCA_004567815.1","Escherichia coli","==2",2,"S"
95457,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_13","","CLSI","BV BRC","SRR3982152","Escherichia coli",">64",128,"R"
95489,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_61","","CLSI","BV BRC","GCA_004566875.1","Escherichia coli","==16",16,"R"
95530,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV316","","eucast","BV BRC","ERR2580161","Escherichia coli","<=1",1,"S"
95582,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_47","","CLSI","BV BRC","SRR3996237","Escherichia coli",">64",128,"R"
95717,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV49","","eucast","BV BRC","ERR2580149","Escherichia coli","<=1",1,"S"
95719,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_212","","CLSI","BV BRC","SRR4069214","Escherichia coli",">64",128,"R"
95740,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_81","","CLSI","BV BRC","SRR4017832","Escherichia coli",">64",128,"R"
95770,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M49","VITEK 2","CLSI","BV BRC","SRR3932427","Escherichia coli",">=64",64,"R"
95890,"aztreonam",">","16","R","mg/L","Escherichia coli strain OSUCMP42NDM","Sensititre","CLSI","BV BRC","GCA_020985225.1","Escherichia coli",">16",32,"R"
95963,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_12","","CLSI","BV BRC","GCA_004569995.1","Escherichia coli","==16",16,"R"
95966,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_154","","CLSI","BV BRC","SRR4065662","Escherichia coli",">64",128,"R"
95973,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_6","","CLSI","BV BRC","GCA_004566895.1","Escherichia coli","==16",16,"R"
96068,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_164","","CLSI","BV BRC","SRR4065704","Escherichia coli",">64",128,"R"
96188,"aztreonam","<=","1","S","mg/L","Escherichia coli strain ENV66","","eucast","BV BRC","ERR2580150","Escherichia coli","<=1",1,"S"
96302,"aztreonam","==","2","S","mg/L","Escherichia coli strain M39","VITEK 2","CLSI","BV BRC","SRR3618631","Escherichia coli","==2",2,"S"
96391,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_255","","CLSI","BV BRC","SRR4035117","Escherichia coli",">64",128,"R"
96449,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_64","","CLSI","BV BRC","GCA_004566835.1","Escherichia coli","==16",16,"R"
96458,"aztreonam","==","4","S","mg/L","Escherichia coli strain URMC_41","","CLSI","BV BRC","GCA_004567675.1","Escherichia coli","==4",4,"S"
96648,"aztreonam",">","64","R","mg/L","Escherichia coli strain AR_0149","","CLSI","BV BRC","GCA_002180095.1","Escherichia coli",">64",128,"R"
96699,"aztreonam","==","32","R","mg/L","Escherichia coli strain AR_0371","","CLSI","BV BRC","GCA_003000615.1","Escherichia coli","==32",32,"R"
96703,"aztreonam",">=","64","R","mg/L","Escherichia coli strain M44","VITEK 2","CLSI","BV BRC","SRR3932421","Escherichia coli",">=64",64,"R"
96714,"aztreonam","<=","2","S","mg/L","Escherichia coli strain AR_0013","","CLSI","BV BRC","GCA_003571685.1","Escherichia coli","<=2",2,"S"
96749,"aztreonam",">=","16","R","mg/L","Escherichia coli strain MUGSI_319","","CLSI","BV BRC","SRR4065666","Escherichia coli",">=16",16,"R"
96784,"aztreonam",">","64","R","mg/L","Escherichia coli strain MUGSI_301","","CLSI","BV BRC","SRR4017839","Escherichia coli",">64",128,"R"
96794,"aztreonam","==","16","R","mg/L","Escherichia coli strain M14","VITEK 2","CLSI","BV BRC","SRR2544772","Escherichia coli","==16",16,"R"
96798,"aztreonam",">","64","R","mg/L","Escherichia coli strain AR_0372","","CLSI","BV BRC","GCA_002968735.1","Escherichia coli",">64",128,"R"
96871,"aztreonam","==","16","R","mg/L","Escherichia coli strain URMC_72","","CLSI","BV BRC","GCA_004566685.1","Escherichia coli","==16",16,"R"
97264,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Microscan","CLSI","NDARO","GCA_000770285.1","E.coli and",">16",32,"R"
97284,"aztreonam",">","16","R","mg/L","E.coli and Shigella","Phoenix","CLSI","NDARO","GCA_000770285.1","E.coli and",">16",32,"R"
97300,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_000770285.1","E.coli and","==16",16,"R"
98452,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774615.1","E.coli and","==16",16,"R"
98468,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774435.1","E.coli and","==16",16,"R"
98484,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774375.1","E.coli and","==16",16,"R"
98501,"aztreonam","==","32","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775035.1","E.coli and","==32",32,"R"
98517,"aztreonam","==","32","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774995.1","E.coli and","==32",32,"R"
98533,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774905.1","E.coli and","==16",16,"R"
98549,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775005.1","E.coli and","==16",16,"R"
98565,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774935.1","E.coli and","==16",16,"R"
98582,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774955.1","E.coli and","==16",16,"R"
98633,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774455.1","E.coli and","==16",16,"R"
98649,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775495.1","E.coli and","==16",16,"R"
98666,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775355.1","E.coli and","==16",16,"R"
98682,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775435.1","E.coli and","==16",16,"R"
98697,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012775415.1","E.coli and",">=64",64,"R"
98714,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012777175.1","E.coli and",">=64",64,"R"
98729,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279649","E.coli and","==16",16,"R"
98746,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279650","E.coli and",">=64",64,"R"
98763,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279645","E.coli and","==16",16,"R"
98780,"aztreonam","==","4","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279646","E.coli and","==4",4,"S"
98797,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279647","E.coli and","==16",16,"R"
98814,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012773815.1","E.coli and","==16",16,"R"
98831,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012773855.1","E.coli and","==16",16,"R"
98845,"aztreonam","==","4","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","SAMN04279648","E.coli and","==4",4,"S"
98862,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774565.1","E.coli and",">=64",64,"R"
98879,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012774535.1","E.coli and","==16",16,"R"
99013,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012765655.1","E.coli and",">=64",64,"R"
99538,"aztreonam","<=","2","S","mg/L","E.coli and Shigella",NA,"CLSI","NDARO","SAMN04014925","E.coli and","<=2",2,"S"
99681,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707275.1","E.coli and",">=64",64,"R"
99697,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707365.1","E.coli and","==16",16,"R"
99713,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707325.1","E.coli and",">=64",64,"R"
99729,"aztreonam","==","2","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707745.1","E.coli and","==2",2,"S"
99745,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707265.1","E.coli and",">=64",64,"R"
99761,"aztreonam","<=","1","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707205.1","E.coli and","<=1",1,"S"
99777,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707305.1","E.coli and","==16",16,"R"
99793,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707185.1","E.coli and",">=64",64,"R"
99809,"aztreonam","<=","1","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707225.1","E.coli and","<=1",1,"S"
99825,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012707245.1","E.coli and","==16",16,"R"
99984,"aztreonam","<","2","S","mg/L","E.coli and Shigella",NA,"CLSI","NDARO","GCA_012683825.1","E.coli and","<2",1,"S"
100038,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677665.1","E.coli and",">=64",64,"R"
100054,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677365.1","E.coli and",">=64",64,"R"
100070,"aztreonam","==","4","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_015511245.1","E.coli and","==4",4,"S"
100116,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677425.1","E.coli and",">=64",64,"R"
100132,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677445.1","E.coli and","==16",16,"R"
100148,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677185.1","E.coli and",">=64",64,"R"
100164,"aztreonam","==","16","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677645.1","E.coli and","==16",16,"R"
100180,"aztreonam","==","2","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677705.1","E.coli and","==2",2,"S"
100196,"aztreonam","<=","1","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677675.1","E.coli and","<=1",1,"S"
100212,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677605.1","E.coli and",">=64",64,"R"
100228,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012677565.1","E.coli and",">=64",64,"R"
100244,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012642845.1","E.coli and",">=64",64,"R"
100260,"aztreonam","==","2","S","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_018094305.1","E.coli and","==2",2,"S"
100276,"aztreonam",">=","64","R","mg/L","E.coli and Shigella","Vitek","CLSI","NDARO","GCA_012642925.1","E.coli and",">=64",64,"R"
